Season,Date,Team,Opponent,OT
2019,2019-09-08,DET,ARI,1
2019,2019-09-08,IND,SD,1
2019,2019-09-08,JAX,KC,0
2019,2019-09-08,KC,JAX,0
2019,2019-09-08,MIA,BAL,0
2019,2019-09-08,MIN,ATL,0
2019,2019-09-08,NE,PIT,0
2019,2019-09-08,NYG,DAL,0
2019,2019-09-08,NYJ,BUF,0
2019,2019-09-08,PHI,WAS,0
2019,2019-09-08,PIT,NE,0
2019,2019-09-08,SD,IND,1
2019,2019-09-08,SEA,CIN,0
2019,2019-09-08,SF,TB,0
2019,2019-09-08,STL,CAR,0
2019,2019-09-08,TB,SF,0
2019,2019-09-08,TEN,CLE,0
2019,2019-09-08,WAS,PHI,0
2019,2019-09-09,DEN,OAK,0
2019,2019-09-09,HOU,NO,0
2019,2019-09-09,NO,HOU,0
2019,2019-09-09,OAK,DEN,0
2019,2019-09-12,CAR,TB,0
2019,2019-09-12,TB,CAR,0
2019,2019-09-15,ARI,BAL,0
2019,2019-09-15,ATL,PHI,0
2019,2019-09-15,BAL,ARI,0
2019,2019-09-15,BUF,NYG,0
2019,2019-09-15,CHI,DEN,0
2019,2019-09-15,CIN,SF,0
2019,2019-09-15,DAL,WAS,0
2019,2019-09-15,DEN,CHI,0
2019,2019-09-15,DET,SD,0
2019,2019-09-15,GB,MIN,0
2019,2019-09-15,HOU,JAX,0
2019,2019-09-15,IND,TEN,0
2019,2019-09-15,JAX,HOU,0
2019,2019-09-15,KC,OAK,0
2019,2019-09-15,MIA,NE,0
2019,2019-09-15,MIN,GB,0
2019,2019-09-15,NE,MIA,0
2019,2019-09-15,NO,STL,0
2019,2019-09-15,NYG,BUF,0
2019,2019-09-15,OAK,KC,0
2019,2019-09-15,PHI,ATL,0
2019,2019-09-15,PIT,SEA,0
2019,2019-09-15,SD,DET,0
2019,2019-09-15,SEA,PIT,0
2019,2019-09-15,SF,CIN,0
2019,2019-09-15,STL,NO,0
2019,2019-09-15,TEN,IND,0
2019,2019-09-15,WAS,DAL,0
2019,2019-09-16,CLE,NYJ,0
2019,2019-09-16,NYJ,CLE,0
2019,2019-09-19,JAX,TEN,0
2019,2019-09-19,TEN,JAX,0
2019,2019-09-22,ARI,CAR,0
2019,2019-09-22,ATL,IND,0
2019,2019-09-22,BAL,KC,0
2019,2019-09-22,BUF,CIN,0
2019,2019-09-22,CAR,ARI,0
2019,2019-09-22,CIN,BUF,0
2019,2019-09-22,CLE,STL,0
2019,2019-09-22,DAL,MIA,0
2019,2019-09-22,DEN,GB,0
2019,2019-09-22,DET,PHI,0
2019,2019-09-22,GB,DEN,0
2019,2019-09-22,HOU,SD,0
2019,2019-09-22,IND,ATL,0
2019,2019-09-22,KC,BAL,0
2019,2019-09-22,MIA,DAL,0
2019,2019-09-22,MIN,OAK,0
2019,2019-09-22,NE,NYJ,0
2019,2019-09-22,NO,SEA,0
2019,2019-09-22,NYG,TB,0
2019,2019-09-22,NYJ,NE,0
2019,2019-09-22,OAK,MIN,0
2019,2019-09-22,PHI,DET,0
2019,2019-09-22,PIT,SF,0
2019,2019-09-22,SD,HOU,0
2019,2019-09-22,SEA,NO,0
2019,2019-09-22,SF,PIT,0
2019,2019-09-22,STL,CLE,0
2019,2019-09-22,TB,NYG,0
2019,2019-09-23,CHI,WAS,0
2019,2019-09-23,WAS,CHI,0
2019,2019-09-26,GB,PHI,0
2019,2019-09-26,PHI,GB,0
2019,2019-09-29,ARI,SEA,0
2019,2019-09-29,ATL,TEN,0
2019,2019-09-29,BAL,CLE,0
2019,2019-09-29,BUF,NE,0
2019,2019-09-29,CAR,HOU,0
2019,2019-09-29,CHI,MIN,0
2019,2019-09-29,CLE,BAL,0
2019,2019-09-29,DAL,NO,0
2019,2019-09-29,DEN,JAX,0
2019,2019-09-29,DET,KC,0
2019,2019-09-29,HOU,CAR,0
2019,2019-09-29,IND,OAK,0
2019,2019-09-29,JAX,DEN,0
2019,2019-09-29,KC,DET,0
2019,2019-09-29,MIA,SD,0
2019,2019-09-29,MIN,CHI,0
2019,2019-09-29,NE,BUF,0
2019,2019-09-29,NO,DAL,0
2019,2019-09-29,NYG,WAS,0
2019,2019-09-29,OAK,IND,0
2019,2019-09-29,SD,MIA,0
2019,2019-09-29,SEA,ARI,0
2019,2019-09-29,STL,TB,0
2019,2019-09-29,TB,STL,0
2019,2019-09-29,TEN,ATL,0
2019,2019-09-29,WAS,NYG,0
2019,2019-09-30,CIN,PIT,0
2019,2019-09-30,PIT,CIN,0
2019,2019-10-03,SEA,STL,0
2019,2019-10-03,STL,SEA,0
2019,2019-10-06,ARI,CIN,0
2019,2019-10-06,ATL,HOU,0
2019,2019-10-06,BAL,PIT,1
2019,2019-10-06,BUF,TEN,0
2019,2019-10-06,CAR,JAX,0
2019,2019-10-06,CHI,OAK,0
2019,2019-10-06,CIN,ARI,0
2019,2019-10-06,DAL,GB,0
2019,2019-10-06,DEN,SD,0
2019,2019-10-06,GB,DAL,0
2019,2019-10-06,HOU,ATL,0
2019,2019-10-06,IND,KC,0
2019,2019-10-06,JAX,CAR,0
2019,2019-10-06,KC,IND,0
2019,2019-10-06,MIN,NYG,0
2019,2019-10-06,NE,WAS,0
2019,2019-10-06,NO,TB,0
2019,2019-10-06,NYG,MIN,0
2019,2019-10-06,NYJ,PHI,0
2019,2019-10-06,OAK,CHI,0
2019,2019-10-06,PHI,NYJ,0
2019,2019-10-06,PIT,BAL,1
2019,2019-10-06,SD,DEN,0
2019,2019-10-06,TB,NO,0
2019,2019-10-06,TEN,BUF,0
2019,2019-10-06,WAS,NE,0
2019,2019-10-07,CLE,SF,0
2019,2019-10-07,SF,CLE,0
2019,2019-10-10,NE,NYG,0
2019,2019-10-10,NYG,NE,0
2019,2019-10-13,ARI,ATL,0
2019,2019-10-13,ATL,ARI,0
2019,2019-10-13,BAL,CIN,0
2019,2019-10-13,CAR,TB,0
2019,2019-10-13,CIN,BAL,0
2019,2019-10-13,CLE,SEA,0
2019,2019-10-13,DAL,NYJ,0
2019,2019-10-13,DEN,TEN,0
2019,2019-10-13,HOU,KC,0
2019,2019-10-13,JAX,NO,0
2019,2019-10-13,KC,HOU,0
2019,2019-10-13,MIA,WAS,0
2019,2019-10-13,MIN,PHI,0
2019,2019-10-13,NO,JAX,0
2019,2019-10-13,NYJ,DAL,0
2019,2019-10-13,PHI,MIN,0
2019,2019-10-13,PIT,SD,0
2019,2019-10-13,SD,PIT,0
2019,2019-10-13,SEA,CLE,0
2019,2019-10-13,SF,STL,0
2019,2019-10-13,STL,SF,0
2019,2019-10-13,TB,CAR,0
2019,2019-10-13,TEN,DEN,0
2019,2019-10-13,WAS,MIA,0
2019,2019-10-14,DET,GB,0
2019,2019-10-14,GB,DET,0
2019,2019-10-17,DEN,KC,0
2019,2019-10-17,KC,DEN,0
2019,2019-10-20,ARI,NYG,0
2019,2019-10-20,ATL,STL,0
2019,2019-10-20,BAL,SEA,0
2019,2019-10-20,BUF,MIA,0
2019,2019-10-20,CHI,NO,0
2019,2019-10-20,CIN,JAX,0
2019,2019-10-20,DAL,PHI,0
2019,2019-10-20,DET,MIN,0
2019,2019-10-20,GB,OAK,0
2019,2019-10-20,HOU,IND,0
2019,2019-10-20,IND,HOU,0
2019,2019-10-20,JAX,CIN,0
2019,2019-10-20,MIA,BUF,0
2019,2019-10-20,MIN,DET,0
2019,2019-10-20,NO,CHI,0
2019,2019-10-20,NYG,ARI,0
2019,2019-10-20,OAK,GB,0
2019,2019-10-20,PHI,DAL,0
2019,2019-10-20,SD,TEN,0
2019,2019-10-20,SEA,BAL,0
2019,2019-10-20,SF,WAS,0
2019,2019-10-20,STL,ATL,0
2019,2019-10-20,TEN,SD,0
2019,2019-10-20,WAS,SF,0
2019,2019-10-21,NE,NYJ,0
2019,2019-10-21,NYJ,NE,0
2019,2019-10-24,MIN,WAS,0
2019,2019-10-24,WAS,MIN,0
2019,2019-10-27,ARI,NO,0
2019,2019-10-27,ATL,SEA,0
2019,2019-10-27,BUF,PHI,0
2019,2019-10-27,CAR,SF,0
2019,2019-10-27,CHI,SD,0
2019,2019-10-27,CIN,STL,0
2019,2019-10-27,CLE,NE,0
2019,2019-10-27,DEN,IND,0
2019,2019-10-27,DET,NYG,0
2019,2019-10-27,GB,KC,0
2019,2019-10-27,HOU,OAK,0
2019,2019-10-27,IND,DEN,0
2019,2019-10-27,JAX,NYJ,0
2019,2019-10-27,KC,GB,0
2019,2019-10-27,NE,CLE,0
2019,2019-10-27,NO,ARI,0
2019,2019-10-27,NYG,DET,0
2019,2019-10-27,NYJ,JAX,0
2019,2019-10-27,OAK,HOU,0
2019,2019-10-27,PHI,BUF,0
2019,2019-10-27,SD,CHI,0
2019,2019-10-27,SEA,ATL,0
2019,2019-10-27,SF,CAR,0
2019,2019-10-27,STL,CIN,0
2019,2019-10-27,TB,TEN,0
2019,2019-10-27,TEN,TB,0
2019,2019-10-28,MIA,PIT,0
2019,2019-10-28,PIT,MIA,0
2019,2019-10-31,ARI,SF,0
2019,2019-10-31,SF,ARI,0
2019,2019-11-03,BAL,NE,0
2019,2019-11-03,BUF,WAS,0
2019,2019-11-03,CAR,TEN,0
2019,2019-11-03,CHI,PHI,0
2019,2019-11-03,CLE,DEN,0
2019,2019-11-03,DEN,CLE,0
2019,2019-11-03,DET,OAK,0
2019,2019-11-03,GB,SD,0
2019,2019-11-03,HOU,JAX,0
2019,2019-11-03,IND,PIT,0
2019,2019-11-03,JAX,HOU,0
2019,2019-11-03,KC,MIN,0
2019,2019-11-03,MIA,NYJ,0
2019,2019-11-03,MIN,KC,0
2019,2019-11-03,NE,BAL,0
2019,2019-11-03,NYJ,MIA,0
2019,2019-11-03,OAK,DET,0
2019,2019-11-03,PHI,CHI,0
2019,2019-11-03,PIT,IND,0
2019,2019-11-03,SD,GB,0
2019,2019-11-03,SEA,TB,1
2019,2019-11-03,TB,SEA,1
2019,2019-11-03,TEN,CAR,0
2019,2019-11-03,WAS,BUF,0
2019,2019-11-04,DAL,NYG,0
2019,2019-11-04,NYG,DAL,0
2019,2019-11-07,OAK,SD,0
2019,2019-11-07,SD,OAK,0
2019,2019-11-10,ARI,TB,0
2019,2019-11-10,ATL,NO,0
2019,2019-11-10,BAL,CIN,0
2019,2019-11-10,BUF,CLE,0
2019,2019-11-10,CAR,GB,0
2019,2019-11-10,CHI,DET,0
2019,2019-11-10,CIN,BAL,0
2019,2019-11-10,CLE,BUF,0
2019,2019-11-10,DAL,MIN,0
2019,2019-11-10,DET,CHI,0
2019,2019-11-10,GB,CAR,0
2019,2019-11-10,IND,MIA,0
2019,2019-11-10,KC,TEN,0
2019,2019-11-10,MIA,IND,0
2019,2019-11-10,MIN,DAL,0
2019,2019-11-10,NO,ATL,0
2019,2019-11-10,NYG,NYJ,0
2019,2019-11-10,NYJ,NYG,0
2019,2019-11-10,PIT,STL,0
2019,2019-11-10,STL,PIT,0
2019,2019-11-10,TB,ARI,0
2019,2019-11-10,TEN,KC,0
2019,2019-11-11,SEA,SF,1
2019,2019-11-11,SF,SEA,1
2019,2019-11-14,CLE,PIT,0
2019,2019-11-14,PIT,CLE,0
2019,2019-11-17,ARI,SF,0
2019,2019-11-17,ATL,CAR,0
2019,2019-11-17,BAL,HOU,0
2019,2019-11-17,BUF,MIA,0
2019,2019-11-17,CAR,ATL,0
2019,2019-11-17,CHI,STL,0
2019,2019-11-17,CIN,OAK,0
2019,2019-11-17,DAL,DET,0
2019,2019-11-17,DEN,MIN,0
2019,2019-11-17,DET,DAL,0
2019,2019-11-17,HOU,BAL,0
2019,2019-11-17,IND,JAX,0
2019,2019-11-17,JAX,IND,0
2019,2019-11-17,MIA,BUF,0
2019,2019-11-17,MIN,DEN,0
2019,2019-11-17,NE,PHI,0
2019,2019-11-17,NO,TB,0
2019,2019-11-17,NYJ,WAS,0
2019,2019-11-17,OAK,CIN,0
2019,2019-11-17,PHI,NE,0
2019,2019-11-17,SF,ARI,0
2019,2019-11-17,STL,CHI,0
2019,2019-11-17,TB,NO,0
2019,2019-11-17,WAS,NYJ,0
2019,2019-11-18,KC,SD,0
2019,2019-11-18,SD,KC,0
2019,2019-11-21,HOU,IND,0
2019,2019-11-21,IND,HOU,0
2019,2019-11-24,ATL,TB,0
2019,2019-11-24,BUF,DEN,0
2019,2019-11-24,CAR,NO,0
2019,2019-11-24,CHI,NYG,0
2019,2019-11-24,CIN,PIT,0
2019,2019-11-24,CLE,MIA,0
2019,2019-11-24,DAL,NE,0
2019,2019-11-24,DEN,BUF,0
2019,2019-11-24,DET,WAS,0
2019,2019-11-24,GB,SF,0
2019,2019-11-24,JAX,TEN,0
2019,2019-11-24,MIA,CLE,0
2019,2019-11-24,NE,DAL,0
2019,2019-11-24,NO,CAR,0
2019,2019-11-24,NYG,CHI,0
2019,2019-11-24,NYJ,OAK,0
2019,2019-11-24,OAK,NYJ,0
2019,2019-11-24,PHI,SEA,0
2019,2019-11-24,PIT,CIN,0
2019,2019-11-24,SEA,PHI,0
2019,2019-11-24,SF,GB,0
2019,2019-11-24,TB,ATL,0
2019,2019-11-24,TEN,JAX,0
2019,2019-11-24,WAS,DET,0
2019,2019-11-25,BAL,STL,0
2019,2019-11-25,STL,BAL,0
2019,2019-11-28,ATL,NO,0
2019,2019-11-28,BUF,DAL,0
2019,2019-11-28,CHI,DET,0
2019,2019-11-28,DAL,BUF,0
2019,2019-11-28,DET,CHI,0
2019,2019-11-28,NO,ATL,0
2019,2019-12-01,ARI,STL,0
2019,2019-12-01,BAL,SF,0
2019,2019-12-01,CAR,WAS,0
2019,2019-12-01,CIN,NYJ,0
2019,2019-12-01,CLE,PIT,0
2019,2019-12-01,DEN,SD,0
2019,2019-12-01,GB,NYG,0
2019,2019-12-01,HOU,NE,0
2019,2019-12-01,IND,TEN,0
2019,2019-12-01,JAX,TB,0
2019,2019-12-01,KC,OAK,0
2019,2019-12-01,MIA,PHI,0
2019,2019-12-01,NE,HOU,0
2019,2019-12-01,NYG,GB,0
2019,2019-12-01,NYJ,CIN,0
2019,2019-12-01,OAK,KC,0
2019,2019-12-01,PHI,MIA,0
2019,2019-12-01,PIT,CLE,0
2019,2019-12-01,SD,DEN,0
2019,2019-12-01,SF,BAL,0
2019,2019-12-01,STL,ARI,0
2019,2019-12-01,TB,JAX,0
2019,2019-12-01,TEN,IND,0
2019,2019-12-01,WAS,CAR,0
2019,2019-12-02,MIN,SEA,0
2019,2019-12-02,SEA,MIN,0
2019,2019-12-05,CHI,DAL,0
2019,2019-12-05,DAL,CHI,0
2019,2019-12-08,ARI,PIT,0
2019,2019-12-08,ATL,CAR,0
2019,2019-12-08,BAL,BUF,0
2019,2019-12-08,BUF,BAL,0
2019,2019-12-08,CAR,ATL,0
2019,2019-12-08,CIN,CLE,0
2019,2019-12-08,CLE,CIN,0
2019,2019-12-08,DEN,HOU,0
2019,2019-12-08,DET,MIN,0
2019,2019-12-08,GB,WAS,0
2019,2019-12-08,HOU,DEN,0
2019,2019-12-08,IND,TB,0
2019,2019-12-08,JAX,SD,0
2019,2019-12-08,KC,NE,0
2019,2019-12-08,MIA,NYJ,0
2019,2019-12-08,MIN,DET,0
2019,2019-12-08,NE,KC,0
2019,2019-12-08,NO,SF,0
2019,2019-12-08,NYJ,MIA,0
2019,2019-12-08,OAK,TEN,0
2019,2019-12-08,PIT,ARI,0
2019,2019-12-08,SD,JAX,0
2019,2019-12-08,SEA,STL,0
2019,2019-12-08,SF,NO,0
2019,2019-12-08,STL,SEA,0
2019,2019-12-08,TB,IND,0
2019,2019-12-08,TEN,OAK,0
2019,2019-12-08,WAS,GB,0
2019,2019-12-09,NYG,PHI,1
2019,2019-12-09,PHI,NYG,1
2019,2019-12-12,BAL,NYJ,0
2019,2019-12-12,NYJ,BAL,0
2019,2019-12-15,ARI,CLE,0
2019,2019-12-15,ATL,SF,0
2019,2019-12-15,BUF,PIT,0
2019,2019-12-15,CAR,SEA,0
2019,2019-12-15,CHI,GB,0
2019,2019-12-15,CIN,NE,0
2019,2019-12-15,CLE,ARI,0
2019,2019-12-15,DAL,STL,0
2019,2019-12-15,DEN,KC,0
2019,2019-12-15,DET,TB,0
2019,2019-12-15,GB,CHI,0
2019,2019-12-15,HOU,TEN,0
2019,2019-12-15,JAX,OAK,0
2019,2019-12-15,KC,DEN,0
2019,2019-12-15,MIA,NYG,0
2019,2019-12-15,MIN,SD,0
2019,2019-12-15,NE,CIN,0
2019,2019-12-15,NYG,MIA,0
2019,2019-12-15,OAK,JAX,0
2019,2019-12-15,PHI,WAS,0
2019,2019-12-15,PIT,BUF,0
2019,2019-12-15,SD,MIN,0
2019,2019-12-15,SEA,CAR,0
2019,2019-12-15,SF,ATL,0
2019,2019-12-15,STL,DAL,0
2019,2019-12-15,TB,DET,0
2019,2019-12-15,TEN,HOU,0
2019,2019-12-15,WAS,PHI,0
2019,2019-12-16,IND,NO,0
2019,2019-12-16,NO,IND,0
2019,2019-12-21,BUF,NE,0
2019,2019-12-21,HOU,TB,0
2019,2019-12-21,NE,BUF,0
2019,2019-12-21,SF,STL,0
2019,2019-12-21,STL,SF,0
2019,2019-12-21,TB,HOU,0
2019,2019-12-22,ARI,SEA,0
2019,2019-12-22,ATL,JAX,0
2019,2019-12-22,BAL,CLE,0
2019,2019-12-22,CAR,IND,0
2019,2019-12-22,CHI,KC,0
2019,2019-12-22,CIN,MIA,1
2019,2019-12-22,CLE,BAL,0
2019,2019-12-22,DAL,PHI,0
2019,2019-12-22,DEN,DET,0
2019,2019-12-22,DET,DEN,0
2019,2019-12-22,IND,CAR,0
2019,2019-12-22,JAX,ATL,0
2019,2019-12-22,KC,CHI,0
2019,2019-12-22,MIA,CIN,1
2019,2019-12-22,NO,TEN,0
2019,2019-12-22,NYG,WAS,1
2019,2019-12-22,NYJ,PIT,0
2019,2019-12-22,OAK,SD,0
2019,2019-12-22,PHI,DAL,0
2019,2019-12-22,PIT,NYJ,0
2019,2019-12-22,SD,OAK,0
2019,2019-12-22,SEA,ARI,0
2019,2019-12-22,TEN,NO,0
2019,2019-12-22,WAS,NYG,1
2019,2019-12-23,GB,MIN,0
2019,2019-12-23,MIN,GB,0
2019,2019-12-29,ARI,STL,0
2019,2019-12-29,ATL,TB,1
2019,2019-12-29,BAL,PIT,0
2019,2019-12-29,BUF,NYJ,0
2019,2019-12-29,CAR,NO,0
2019,2019-12-29,CHI,MIN,0
2019,2019-12-29,CIN,CLE,0
2019,2019-12-29,CLE,CIN,0
2019,2019-12-29,DAL,WAS,0
2019,2019-12-29,DEN,OAK,0
2019,2019-12-29,DET,GB,0
2019,2019-12-29,GB,DET,0
2019,2019-12-29,HOU,TEN,0
2019,2019-12-29,IND,JAX,0
2019,2019-12-29,JAX,IND,0
2019,2019-12-29,KC,SD,0
2019,2019-12-29,MIA,NE,0
2019,2019-12-29,MIN,CHI,0
2019,2019-12-29,NE,MIA,0
2019,2019-12-29,NO,CAR,0
2019,2019-12-29,NYG,PHI,0
2019,2019-12-29,NYJ,BUF,0
2019,2019-12-29,OAK,DEN,0
2019,2019-12-29,PHI,NYG,0
2019,2019-12-29,PIT,BAL,0
2019,2019-12-29,SD,KC,0
2019,2019-12-29,SEA,SF,0
2019,2019-12-29,SF,SEA,0
2019,2019-12-29,STL,ARI,0
2019,2019-12-29,TB,ATL,1
2019,2019-12-29,TEN,HOU,0
2019,2019-12-29,WAS,DAL,0
2019,2020-01-04,BUF,HOU,1
2019,2020-01-04,HOU,BUF,1
2019,2020-01-04,NE,TEN,0
2019,2020-01-04,TEN,NE,0
2019,2020-01-05,MIN,NO,1
2019,2020-01-05,NO,MIN,1
2019,2020-01-05,PHI,SEA,0
2019,2020-01-05,SEA,PHI,0
2019,2020-01-11,BAL,TEN,0
2019,2020-01-11,MIN,SF,0
2019,2020-01-11,SF,MIN,0
2019,2020-01-11,TEN,BAL,0
2019,2020-01-12,GB,SEA,0
2019,2020-01-12,HOU,KC,0
2019,2020-01-12,KC,HOU,0
2019,2020-01-12,SEA,GB,0
2019,2020-01-19,GB,SF,0
2019,2020-01-19,KC,TEN,0
2019,2020-01-19,SF,GB,0
2019,2020-01-19,TEN,KC,0
2019,2020-02-02,KC,SF,0
2019,2020-02-02,SF,KC,0
2020,2020-09-10,HOU,KC,0
2020,2020-09-10,KC,HOU,0
2020,2020-09-13,ARI,SF,0
2020,2020-09-13,ATL,SEA,0
2020,2020-09-13,BAL,CLE,0
2020,2020-09-13,BUF,NYJ,0
2020,2020-09-13,CAR,OAK,0
2020,2020-09-13,CHI,DET,0
2020,2020-09-13,CIN,SD,0
2020,2020-09-13,CLE,BAL,0
2020,2020-09-13,DAL,STL,0
2020,2020-09-13,DET,CHI,0
2020,2020-09-13,GB,MIN,0
2020,2020-09-13,IND,JAX,0
2020,2020-09-13,JAX,IND,0
2020,2020-09-13,MIA,NE,0
2020,2020-09-13,MIN,GB,0
2020,2020-09-13,NE,MIA,0
2020,2020-09-13,NO,TB,0
2020,2020-09-13,NYJ,BUF,0
2020,2020-09-13,OAK,CAR,0
2020,2020-09-13,PHI,WAS,0
2020,2020-09-13,SD,CIN,0
2020,2020-09-13,SEA,ATL,0
2020,2020-09-13,SF,ARI,0
2020,2020-09-13,STL,DAL,0
2020,2020-09-13,TB,NO,0
2020,2020-09-13,WAS,PHI,0
2020,2020-09-14,DEN,TEN,0
2020,2020-09-14,NYG,PIT,0
2020,2020-09-14,PIT,NYG,0
2020,2020-09-14,TEN,DEN,0
2020,2020-09-17,CIN,CLE,0
2020,2020-09-17,CLE,CIN,0
2020,2020-09-20,ARI,WAS,0
2020,2020-09-20,ATL,DAL,0
2020,2020-09-20,BAL,HOU,0
2020,2020-09-20,BUF,MIA,0
2020,2020-09-20,CAR,TB,0
2020,2020-09-20,CHI,NYG,0
2020,2020-09-20,DAL,ATL,0
2020,2020-09-20,DEN,PIT,0
2020,2020-09-20,DET,GB,0
2020,2020-09-20,GB,DET,0
2020,2020-09-20,HOU,BAL,0
2020,2020-09-20,IND,MIN,0
2020,2020-09-20,JAX,TEN,0
2020,2020-09-20,KC,SD,1
2020,2020-09-20,MIA,BUF,0
2020,2020-09-20,MIN,IND,0
2020,2020-09-20,NE,SEA,0
2020,2020-09-20,NYG,CHI,0
2020,2020-09-20,NYJ,SF,0
2020,2020-09-20,PHI,STL,0
2020,2020-09-20,PIT,DEN,0
2020,2020-09-20,SD,KC,1
2020,2020-09-20,SEA,NE,0
2020,2020-09-20,SF,NYJ,0
2020,2020-09-20,STL,PHI,0
2020,2020-09-20,TB,CAR,0
2020,2020-09-20,TEN,JAX,0
2020,2020-09-20,WAS,ARI,0
2020,2020-09-21,NO,OAK,0
2020,2020-09-21,OAK,NO,0
2020,2020-09-24,JAX,MIA,0
2020,2020-09-24,MIA,JAX,0
2020,2020-09-27,ARI,DET,0
2020,2020-09-27,ATL,CHI,0
2020,2020-09-27,BUF,STL,0
2020,2020-09-27,CAR,SD,0
2020,2020-09-27,CHI,ATL,0
2020,2020-09-27,CIN,PHI,1
2020,2020-09-27,CLE,WAS,0
2020,2020-09-27,DAL,SEA,0
2020,2020-09-27,DEN,TB,0
2020,2020-09-27,DET,ARI,0
2020,2020-09-27,GB,NO,0
2020,2020-09-27,HOU,PIT,0
2020,2020-09-27,IND,NYJ,0
2020,2020-09-27,MIN,TEN,0
2020,2020-09-27,NE,OAK,0
2020,2020-09-27,NO,GB,0
2020,2020-09-27,NYG,SF,0
2020,2020-09-27,NYJ,IND,0
2020,2020-09-27,OAK,NE,0
2020,2020-09-27,PHI,CIN,1
2020,2020-09-27,PIT,HOU,0
2020,2020-09-27,SD,CAR,0
2020,2020-09-27,SEA,DAL,0
2020,2020-09-27,SF,NYG,0
2020,2020-09-27,STL,BUF,0
2020,2020-09-27,TB,DEN,0
2020,2020-09-27,TEN,MIN,0
2020,2020-09-27,WAS,CLE,0
2020,2020-09-28,BAL,KC,0
2020,2020-09-28,KC,BAL,0
2020,2020-10-01,DEN,NYJ,0
2020,2020-10-01,NYJ,DEN,0
2020,2020-10-04,ARI,CAR,0
2020,2020-10-04,BAL,WAS,0
2020,2020-10-04,BUF,OAK,0
2020,2020-10-04,CAR,ARI,0
2020,2020-10-04,CHI,IND,0
2020,2020-10-04,CIN,JAX,0
2020,2020-10-04,CLE,DAL,0
2020,2020-10-04,DAL,CLE,0
2020,2020-10-04,DET,NO,0
2020,2020-10-04,HOU,MIN,0
2020,2020-10-04,IND,CHI,0
2020,2020-10-04,JAX,CIN,0
2020,2020-10-04,MIA,SEA,0
2020,2020-10-04,MIN,HOU,0
2020,2020-10-04,NO,DET,0
2020,2020-10-04,NYG,STL,0
2020,2020-10-04,OAK,BUF,0
2020,2020-10-04,PHI,SF,0
2020,2020-10-04,SD,TB,0
2020,2020-10-04,SEA,MIA,0
2020,2020-10-04,SF,PHI,0
2020,2020-10-04,STL,NYG,0
2020,2020-10-04,TB,SD,0
2020,2020-10-04,WAS,BAL,0
2020,2020-10-05,ATL,GB,0
2020,2020-10-05,GB,ATL,0
2020,2020-10-05,KC,NE,0
2020,2020-10-05,NE,KC,0
2020,2020-10-08,CHI,TB,0
2020,2020-10-08,TB,CHI,0
2020,2020-10-11,ARI,NYJ,0
2020,2020-10-11,ATL,CAR,0
2020,2020-10-11,BAL,CIN,0
2020,2020-10-11,CAR,ATL,0
2020,2020-10-11,CIN,BAL,0
2020,2020-10-11,CLE,IND,0
2020,2020-10-11,DAL,NYG,0
2020,2020-10-11,HOU,JAX,0
2020,2020-10-11,IND,CLE,0
2020,2020-10-11,JAX,HOU,0
2020,2020-10-11,KC,OAK,0
2020,2020-10-11,MIA,SF,0
2020,2020-10-11,MIN,SEA,0
2020,2020-10-11,NYG,DAL,0
2020,2020-10-11,NYJ,ARI,0
2020,2020-10-11,OAK,KC,0
2020,2020-10-11,PHI,PIT,0
2020,2020-10-11,PIT,PHI,0
2020,2020-10-11,SEA,MIN,0
2020,2020-10-11,SF,MIA,0
2020,2020-10-11,STL,WAS,0
2020,2020-10-11,WAS,STL,0
2020,2020-10-12,NO,SD,1
2020,2020-10-12,SD,NO,1
2020,2020-10-13,BUF,TEN,0
2020,2020-10-13,TEN,BUF,0
2020,2020-10-18,ATL,MIN,0
2020,2020-10-18,BAL,PHI,0
2020,2020-10-18,CAR,CHI,0
2020,2020-10-18,CHI,CAR,0
2020,2020-10-18,CIN,IND,0
2020,2020-10-18,CLE,PIT,0
2020,2020-10-18,DEN,NE,0
2020,2020-10-18,DET,JAX,0
2020,2020-10-18,GB,TB,0
2020,2020-10-18,HOU,TEN,1
2020,2020-10-18,IND,CIN,0
2020,2020-10-18,JAX,DET,0
2020,2020-10-18,MIA,NYJ,0
2020,2020-10-18,MIN,ATL,0
2020,2020-10-18,NE,DEN,0
2020,2020-10-18,NYG,WAS,0
2020,2020-10-18,NYJ,MIA,0
2020,2020-10-18,PHI,BAL,0
2020,2020-10-18,PIT,CLE,0
2020,2020-10-18,SF,STL,0
2020,2020-10-18,STL,SF,0
2020,2020-10-18,TB,GB,0
2020,2020-10-18,TEN,HOU,1
2020,2020-10-18,WAS,NYG,0
2020,2020-10-19,ARI,DAL,0
2020,2020-10-19,BUF,KC,0
2020,2020-10-19,DAL,ARI,0
2020,2020-10-19,KC,BUF,0
2020,2020-10-22,NYG,PHI,0
2020,2020-10-22,PHI,NYG,0
2020,2020-10-25,ARI,SEA,1
2020,2020-10-25,ATL,DET,0
2020,2020-10-25,BUF,NYJ,0
2020,2020-10-25,CAR,NO,0
2020,2020-10-25,CIN,CLE,0
2020,2020-10-25,CLE,CIN,0
2020,2020-10-25,DAL,WAS,0
2020,2020-10-25,DEN,KC,0
2020,2020-10-25,DET,ATL,0
2020,2020-10-25,GB,HOU,0
2020,2020-10-25,HOU,GB,0
