--- When using SR data, please cite us and provide a link and/or a mention.


 
Date,Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,LOG,Arena,Notes
Sat Apr 8 1995,Los Angeles Clippers,112,Sacramento Kings,105,Box Score,OT,17317,,ARCO Arena (II),
Sun Apr 9 1995,Chicago Bulls,78,Cleveland Cavaliers,79,Box Score,,20562,,Gund Arena,
Sun Apr 9 1995,Houston Rockets,123,Denver Nuggets,120,Box Score,,17171,,McNichols Sports Arena,
Sun Apr 9 1995,Charlotte Hornets,68,Indiana Pacers,97,Box Score,,16661,,Market Square Arena,
Sun Apr 9 1995,San Antonio Spurs,101,Los Angeles Lakers,87,Box Score,,17505,,Great Western Forum,
Sun Apr 9 1995,Atlanta Hawks,99,Milwaukee Bucks,102,Box Score,,18633,,Bradley Center,
Sun Apr 9 1995,Phoenix Suns,104,Portland Trail Blazers,94,Box Score,,12888,,Memorial Coliseum,
Sun Apr 9 1995,Boston Celtics,110,Washington Bullets,98,Box Score,,18756,1:58,USAir Arena,
Mon Apr 10 1995,Boston Celtics,95,Charlotte Hornets,119,Box Score,,23698,1:56,Charlotte Coliseum,
Mon Apr 10 1995,Golden State Warriors,123,Dallas Mavericks,112,Box Score,,17063,,Reunion Arena,
Mon Apr 10 1995,Denver Nuggets,114,Minnesota Timberwolves,107,Box Score,,16161,,Target Center,
Tue Apr 11 1995,Indiana Pacers,89,Chicago Bulls,96,Box Score,,23504,,United Center,
Tue Apr 11 1995,Dallas Mavericks,156,Houston Rockets,147,Box Score,2OT,16431,,The Summit,
Tue Apr 11 1995,Sacramento Kings,117,Los Angeles Clippers,85,Box Score,,8836,,Los Angeles Memorial Sports Arena,
Tue Apr 11 1995,Detroit Pistons,109,Milwaukee Bucks,114,Box Score,OT,16510,,Bradley Center,
Tue Apr 11 1995,Miami Heat,99,New York Knicks,112,Box Score,,19763,,Madison Square Garden (IV),
Tue Apr 11 1995,Cleveland Cavaliers,90,Orlando Magic,107,Box Score,,16010,,Orlando Arena,
Tue Apr 11 1995,Atlanta Hawks,110,Philadelphia 76ers,106,Box Score,OT,9960,,CoreStates Spectrum,
Tue Apr 11 1995,Portland Trail Blazers,91,San Antonio Spurs,71,Box Score,,19011,,Alamodome,
Tue Apr 11 1995,Phoenix Suns,96,Seattle SuperSonics,90,Box Score,,18036,,Tacoma Dome,
Tue Apr 11 1995,Los Angeles Lakers,93,Utah Jazz,100,Box Score,,19911,,Delta Center,
Wed Apr 12 1995,Washington Bullets,82,Atlanta Hawks,90,Box Score,,12617,2:03,Omni Coliseum,
Wed Apr 12 1995,New Jersey Nets,77,Charlotte Hornets,105,Box Score,,23698,,Charlotte Coliseum,
Wed Apr 12 1995,Chicago Bulls,124,Detroit Pistons,113,Box Score,,21454,,The Palace of Auburn Hills,
Wed Apr 12 1995,Golden State Warriors,123,Minnesota Timberwolves,109,Box Score,,13850,,Target Center,
Wed Apr 12 1995,San Antonio Spurs,111,Phoenix Suns,115,Box Score,,19023,,America West Arena,
Wed Apr 12 1995,Los Angeles Lakers,99,Sacramento Kings,109,Box Score,,17317,,ARCO Arena (II),
Thu Apr 13 1995,Orlando Magic,114,Boston Celtics,119,Box Score,,14890,2:28,Boston Garden,
Thu Apr 13 1995,Portland Trail Blazers,99,Houston Rockets,112,Box Score,,16611,,The Summit,
Thu Apr 13 1995,Denver Nuggets,125,Los Angeles Clippers,103,Box Score,,9481,,Los Angeles Memorial Sports Arena,
Thu Apr 13 1995,Cleveland Cavaliers,84,Miami Heat,85,Box Score,,14311,,Miami Arena,
Thu Apr 13 1995,Washington Bullets,100,New York Knicks,110,Box Score,,19763,,Madison Square Garden (IV),
Thu Apr 13 1995,New Jersey Nets,94,Philadelphia 76ers,102,Box Score,,9849,,CoreStates Spectrum,
Thu Apr 13 1995,Dallas Mavericks,112,Seattle SuperSonics,133,Box Score,,15900,,Tacoma Dome,
Thu Apr 13 1995,Golden State Warriors,102,Utah Jazz,121,Box Score,,19911,,Delta Center,
Fri Apr 14 1995,Atlanta Hawks,70,Cleveland Cavaliers,83,Box Score,,20562,1:52,Gund Arena,
Fri Apr 14 1995,Phoenix Suns,87,Denver Nuggets,102,Box Score,,17171,,McNichols Sports Arena,
Fri Apr 14 1995,Charlotte Hornets,94,Detroit Pistons,86,Box Score,,21454,,The Palace of Auburn Hills,
Fri Apr 14 1995,New York Knicks,88,Indiana Pacers,84,Box Score,,16702,,Market Square Arena,
Fri Apr 14 1995,Milwaukee Bucks,100,Minnesota Timberwolves,104,Box Score,OT,16871,,Target Center,
Fri Apr 14 1995,Sacramento Kings,88,San Antonio Spurs,98,Box Score,,25130,,Alamodome,
Sat Apr 15 1995,Detroit Pistons,104,Boston Celtics,129,Box Score,,12979,2:00,Hartford Civic Center,at Hartford CT
Sat Apr 15 1995,Seattle SuperSonics,115,Golden State Warriors,99,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Sat Apr 15 1995,Sacramento Kings,84,Houston Rockets,98,Box Score,,16611,,The Summit,
Sat Apr 15 1995,Orlando Magic,117,Miami Heat,123,Box Score,,15200,,Miami Arena,
Sat Apr 15 1995,Philadelphia 76ers,97,New Jersey Nets,87,Box Score,,16839,,Brendan Byrne Arena,
Sat Apr 15 1995,Los Angeles Lakers,114,Phoenix Suns,119,Box Score,,19023,,America West Arena,
Sat Apr 15 1995,Dallas Mavericks,102,Portland Trail Blazers,90,Box Score,,12888,,Memorial Coliseum,
Sat Apr 15 1995,Los Angeles Clippers,83,Utah Jazz,105,Box Score,,19911,,Delta Center,
Sat Apr 15 1995,Milwaukee Bucks,110,Washington Bullets,114,Box Score,,18756,,USAir Arena,
Sun Apr 16 1995,Atlanta Hawks,94,Charlotte Hornets,93,Box Score,,23698,,Charlotte Coliseum,
Sun Apr 16 1995,New York Knicks,90,Chicago Bulls,111,Box Score,,23889,,United Center,
Sun Apr 16 1995,San Antonio Spurs,112,Denver Nuggets,109,Box Score,OT,17171,,McNichols Sports Arena,
Sun Apr 16 1995,Minnesota Timberwolves,75,Indiana Pacers,114,Box Score,,14633,,Market Square Arena,
Sun Apr 16 1995,Dallas Mavericks,111,Los Angeles Lakers,125,Box Score,,17505,,Great Western Forum,
Mon Apr 17 1995,New Jersey Nets,96,Boston Celtics,98,Box Score,,14890,2:12,Boston Garden,
Mon Apr 17 1995,Los Angeles Clippers,111,Houston Rockets,121,Box Score,,16027,,The Summit,
Mon Apr 17 1995,Chicago Bulls,98,Miami Heat,93,Box Score,,15200,,Miami Arena,
Mon Apr 17 1995,Milwaukee Bucks,99,New York Knicks,93,Box Score,,19763,,Madison Square Garden (IV),
Mon Apr 17 1995,Washington Bullets,100,Orlando Magic,111,Box Score,,16010,,Orlando Arena,
Mon Apr 17 1995,Charlotte Hornets,101,Philadelphia 76ers,90,Box Score,,12805,,CoreStates Spectrum,
Mon Apr 17 1995,Portland Trail Blazers,97,Seattle SuperSonics,93,Box Score,,16659,,Tacoma Dome,
Tue Apr 18 1995,Los Angeles Clippers,91,Dallas Mavericks,104,Box Score,,17502,,Reunion Arena,
Tue Apr 18 1995,Cleveland Cavaliers,76,Detroit Pistons,85,Box Score,,17203,,The Palace of Auburn Hills,
Tue Apr 18 1995,Portland Trail Blazers,102,Golden State Warriors,103,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Tue Apr 18 1995,Seattle SuperSonics,113,Los Angeles Lakers,97,Box Score,,17505,,Great Western Forum,
Tue Apr 18 1995,Utah Jazz,113,Minnesota Timberwolves,94,Box Score,,14442,,Target Center,
Tue Apr 18 1995,Sacramento Kings,101,Phoenix Suns,111,Box Score,,19023,,America West Arena,
Tue Apr 18 1995,Denver Nuggets,96,San Antonio Spurs,107,Box Score,,18481,,Alamodome,
Wed Apr 19 1995,Miami Heat,79,Cleveland Cavaliers,90,Box Score,,20562,,Gund Arena,
Wed Apr 19 1995,Minnesota Timberwolves,81,Denver Nuggets,106,Box Score,,17171,,McNichols Sports Arena,
Wed Apr 19 1995,Philadelphia 76ers,91,Indiana Pacers,103,Box Score,,15316,,Market Square Arena,
Wed Apr 19 1995,Boston Celtics,97,Milwaukee Bucks,106,Box Score,,18418,2:02,Bradley Center,
Wed Apr 19 1995,Atlanta Hawks,104,New Jersey Nets,99,Box Score,,18087,2:07,Brendan Byrne Arena,
Wed Apr 19 1995,Houston Rockets,96,Utah Jazz,115,Box Score,,19911,,Delta Center,
Wed Apr 19 1995,Orlando Magic,117,Washington Bullets,123,Box Score,OT,18756,,USAir Arena,
Thu Apr 20 1995,New York Knicks,91,Charlotte Hornets,86,Box Score,,23698,,Charlotte Coliseum,
Thu Apr 20 1995,Detroit Pistons,105,Chicago Bulls,120,Box Score,,23612,,United Center,
Thu Apr 20 1995,San Antonio Spurs,112,Dallas Mavericks,111,Box Score,,17502,,Reunion Arena,
Thu Apr 20 1995,Sacramento Kings,112,Golden State Warriors,98,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Thu Apr 20 1995,Los Angeles Lakers,97,Portland Trail Blazers,111,Box Score,,12888,,Memorial Coliseum,
Thu Apr 20 1995,Houston Rockets,101,Seattle SuperSonics,111,Box Score,,18056,,Tacoma Dome,
Fri Apr 21 1995,Detroit Pistons,111,Atlanta Hawks,128,Box Score,,14502,1:59,Omni Coliseum,
Fri Apr 21 1995,New York Knicks,99,Boston Celtics,92,Box Score,,14890,2:27,Boston Garden,
Fri Apr 21 1995,Milwaukee Bucks,82,Cleveland Cavaliers,103,Box Score,,20562,,Gund Arena,
Fri Apr 21 1995,Washington Bullets,106,New Jersey Nets,107,Box Score,,18715,,Brendan Byrne Arena,
Fri Apr 21 1995,Indiana Pacers,86,Orlando Magic,110,Box Score,,16010,,Orlando Arena,
Fri Apr 21 1995,Miami Heat,106,Philadelphia 76ers,113,Box Score,,15204,,CoreStates Spectrum,
Fri Apr 21 1995,Dallas Mavericks,99,Phoenix Suns,110,Box Score,,19023,,America West Arena,
Fri Apr 21 1995,Seattle SuperSonics,97,Sacramento Kings,105,Box Score,,17317,,ARCO Arena (II),
Fri Apr 21 1995,Los Angeles Clippers,96,San Antonio Spurs,107,Box Score,,25501,,Alamodome,
Fri Apr 21 1995,Minnesota Timberwolves,96,Utah Jazz,99,Box Score,,19911,,Delta Center,
Sat Apr 22 1995,Charlotte Hornets,100,Chicago Bulls,116,Box Score,,23544,,United Center,
Sat Apr 22 1995,Denver Nuggets,130,Golden State Warriors,129,Box Score,2OT,15025,,Oakland-Alameda County Coliseum Arena,
Sat Apr 22 1995,Portland Trail Blazers,109,Los Angeles Lakers,104,Box Score,,17505,,Great Western Forum,
Sun Apr 23 1995,Cleveland Cavaliers,72,Charlotte Hornets,97,Box Score,,23698,,Charlotte Coliseum,
Sun Apr 23 1995,Sacramento Kings,89,Denver Nuggets,102,Box Score,,17171,,McNichols Sports Arena,
Sun Apr 23 1995,Utah Jazz,103,Houston Rockets,97,Box Score,,16611,,The Summit,
Sun Apr 23 1995,Atlanta Hawks,87,Indiana Pacers,103,Box Score,,16676,2:18,Market Square Arena,
Sun Apr 23 1995,Dallas Mavericks,102,Los Angeles Clippers,124,Box Score,,16021,,Los Angeles Memorial Sports Arena,
Sun Apr 23 1995,Detroit Pistons,105,Miami Heat,129,Box Score,,14876,,Miami Arena,
Sun Apr 23 1995,Chicago Bulls,100,Milwaukee Bucks,104,Box Score,,18633,,Bradley Center,
Sun Apr 23 1995,San Antonio Spurs,97,Minnesota Timberwolves,91,Box Score,,18872,,Target Center,
Sun Apr 23 1995,Boston Celtics,99,New Jersey Nets,102,Box Score,,18404,2:16,Brendan Byrne Arena,
Sun Apr 23 1995,Orlando Magic,99,New York Knicks,113,Box Score,,19763,,Madison Square Garden (IV),
Sun Apr 23 1995,Seattle SuperSonics,100,Phoenix Suns,105,Box Score,,19023,,America West Arena,
Sun Apr 23 1995,Golden State Warriors,83,Portland Trail Blazers,116,Box Score,,12888,,Memorial Coliseum,
Sun Apr 23 1995,Philadelphia 76ers,90,Washington Bullets,106,Box Score,,18756,,USAir Arena,
Thu Apr 27 1995,Atlanta Hawks,82,Indiana Pacers,90,Box Score,,16445,,Market Square Arena,
Thu Apr 27 1995,Cleveland Cavaliers,79,New York Knicks,103,Box Score,,19763,,Madison Square Garden (IV),
Thu Apr 27 1995,Los Angeles Lakers,71,Seattle SuperSonics,96,Box Score,,14073,,Tacoma Dome,
Thu Apr 27 1995,Houston Rockets,100,Utah Jazz,102,Box Score,,19911,,Delta Center,
Fri Apr 28 1995,Chicago Bulls,108,Charlotte Hornets,100,Box Score,OT,23859,,Charlotte Coliseum,
Fri Apr 28 1995,Boston Celtics,77,Orlando Magic,124,Box Score,,16010,2:20,Orlando Arena,
Fri Apr 28 1995,Portland Trail Blazers,102,Phoenix Suns,129,Box Score,,19023,,America West Arena,
Fri Apr 28 1995,Denver Nuggets,88,San Antonio Spurs,104,Box Score,,25235,,Alamodome,
Sat Apr 29 1995,Atlanta Hawks,97,Indiana Pacers,105,Box Score,,16692,,Market Square Arena,
Sat Apr 29 1995,Cleveland Cavaliers,90,New York Knicks,84,Box Score,,19763,,Madison Square Garden (IV),
Sat Apr 29 1995,Los Angeles Lakers,84,Seattle SuperSonics,82,Box Score,,14681,,Tacoma Dome,
Sat Apr 29 1995,Houston Rockets,140,Utah Jazz,126,Box Score,,19911,,Delta Center,
Sun Apr 30 1995,Chicago Bulls,89,Charlotte Hornets,106,Box Score,,,,Charlotte Coliseum,
Sun Apr 30 1995,Boston Celtics,99,Orlando Magic,92,Box Score,,16010,2:30,Orlando Arena,
Sun Apr 30 1995,Portland Trail Blazers,94,Phoenix Suns,103,Box Score,,,,America West Arena,
Sun Apr 30 1995,Denver Nuggets,96,San Antonio Spurs,122,Box Score,,,,Alamodome,
Mon May 1 1995,Seattle SuperSonics,101,Los Angeles Lakers,105,Box Score,,17505,,Great Western Forum,
Mon May 1 1995,New York Knicks,83,Cleveland Cavaliers,81,Box Score,,19352,,Gund Arena,
Tue May 2 1995,Charlotte Hornets,80,Chicago Bulls,103,Box Score,,24114,,United Center,
Tue May 2 1995,San Antonio Spurs,99,Denver Nuggets,95,Box Score,,17171,,McNichols Sports Arena,
Tue May 2 1995,Phoenix Suns,117,Portland Trail Blazers,109,Box Score,,12888,,Memorial Coliseum,
Tue May 2 1995,Indiana Pacers,105,Atlanta Hawks,89,Box Score,,12106,,Omni Coliseum,
Wed May 3 1995,Orlando Magic,82,Boston Celtics,77,Box Score,,14890,2:21,Boston Garden,
Wed May 3 1995,Utah Jazz,95,Houston Rockets,82,Box Score,,16611,,The Summit,
Thu May 4 1995,Charlotte Hornets,84,Chicago Bulls,85,Box Score,,24221,,United Center,
Thu May 4 1995,New York Knicks,93,Cleveland Cavaliers,80,Box Score,,18575,,Gund Arena,
Thu May 4 1995,Seattle SuperSonics,110,Los Angeles Lakers,114,Box Score,,17505,,Great Western Forum,
Fri May 5 1995,Orlando Magic,95,Boston Celtics,92,Box Score,,14890,2:27,Boston Garden,
Fri May 5 1995,Utah Jazz,106,Houston Rockets,123,Box Score,,16611,,The Summit,
Sat May 6 1995,Los Angeles Lakers,94,San Antonio Spurs,110,Box Score,,24002,,Alamodome,
Sun May 7 1995,Indiana Pacers,107,New York Knicks,105,Box Score,,19763,,Madison Square Garden (IV),
Sun May 7 1995,Houston Rockets,95,Utah Jazz,91,Box Score,,19911,,Delta Center,
Sun May 7 1995,Chicago Bulls,91,Orlando Magic,94,Box Score,,16010,2:38,Orlando Arena,
Mon May 8 1995,Los Angeles Lakers,90,San Antonio Spurs,97,Box Score,OT,26127,,Alamodome,
Tue May 9 1995,Indiana Pacers,77,New York Knicks,96,Box Score,,19763,,Madison Square Garden (IV),
Tue May 9 1995,Houston Rockets,108,Phoenix Suns,130,Box Score,,19023,,America West Arena,
Wed May 10 1995,Chicago Bulls,104,Orlando Magic,94,Box Score,,16010,2:26,Orlando Arena,
Thu May 11 1995,New York Knicks,95,Indiana Pacers,97,Box Score,OT,16675,,Market Square Arena,
Thu May 11 1995,Houston Rockets,94,Phoenix Suns,118,Box Score,,19023,,America West Arena,
Fri May 12 1995,Orlando Magic,110,Chicago Bulls,101,Box Score,,24281,,United Center,
Fri May 12 1995,San Antonio Spurs,85,Los Angeles Lakers,92,Box Score,,17505,,Great Western Forum,
Sat May 13 1995,Phoenix Suns,85,Houston Rockets,118,Box Score,,16611,,The Summit,
Sat May 13 1995,New York Knicks,84,Indiana Pacers,98,Box Score,,16678,,Market Square Arena,
Sun May 14 1995,Orlando Magic,95,Chicago Bulls,106,Box Score,,24358,,United Center,
Sun May 14 1995,Phoenix Suns,114,Houston Rockets,110,Box Score,,16611,,The Summit,
Sun May 14 1995,San Antonio Spurs,80,Los Angeles Lakers,71,Box Score,,17505,,Great Western Forum,
Tue May 16 1995,Chicago Bulls,95,Orlando Magic,103,Box Score,,16010,2:17,Orlando Arena,
Tue May 16 1995,Houston Rockets,103,Phoenix Suns,97,Box Score,OT,19023,,America West Arena,
Tue May 16 1995,Los Angeles Lakers,98,San Antonio Spurs,96,Box Score,OT,35888,,Alamodome,
Wed May 17 1995,Indiana Pacers,95,New York Knicks,96,Box Score,,19763,,Madison Square Garden (IV),
Thu May 18 1995,Orlando Magic,108,Chicago Bulls,102,Box Score,,24322,2:30,United Center,
Thu May 18 1995,Phoenix Suns,103,Houston Rockets,116,Box Score,,16661,,The Summit,
Thu May 18 1995,San Antonio Spurs,100,Los Angeles Lakers,88,Box Score,,17505,,Great Western Forum,
Fri May 19 1995,New York Knicks,92,Indiana Pacers,82,Box Score,,16679,,Market Square Arena,
Sat May 20 1995,Houston Rockets,115,Phoenix Suns,114,Box Score,,19023,,America West Arena,
Sun May 21 1995,Indiana Pacers,97,New York Knicks,95,Box Score,,19763,,Madison Square Garden (IV),
Mon May 22 1995,Houston Rockets,94,San Antonio Spurs,93,Box Score,,33337,,Alamodome,
Tue May 23 1995,Indiana Pacers,101,Orlando Magic,105,Box Score,,16010,2:25,Orlando Arena,
Wed May 24 1995,Houston Rockets,106,San Antonio Spurs,96,Box Score,,35888,,Alamodome,
Thu May 25 1995,Indiana Pacers,114,Orlando Magic,119,Box Score,,16010,2:36,Orlando Arena,
Fri May 26 1995,San Antonio Spurs,107,Houston Rockets,102,Box Score,,16611,,The Summit,
Sat May 27 1995,Orlando Magic,100,Indiana Pacers,105,Box Score,,16477,2:42,Market Square Arena,
Sun May 28 1995,San Antonio Spurs,103,Houston Rockets,81,Box Score,,16611,,The Summit,
Mon May 29 1995,Orlando Magic,93,Indiana Pacers,94,Box Score,,16477,2:41,Market Square Arena,
Tue May 30 1995,Houston Rockets,111,San Antonio Spurs,90,Box Score,,35888,,Alamodome,
Wed May 31 1995,Indiana Pacers,106,Orlando Magic,108,Box Score,,16010,2:46,Orlando Arena,
Thu Jun 1 1995,San Antonio Spurs,95,Houston Rockets,100,Box Score,,16611,,The Summit,
Fri Jun 2 1995,Orlando Magic,96,Indiana Pacers,123,Box Score,,16477,2:17,Market Square Arena,
Sun Jun 4 1995,Indiana Pacers,81,Orlando Magic,105,Box Score,,16010,2:29,Orlando Arena,
Wed Jun 7 1995,Houston Rockets,120,Orlando Magic,118,Box Score,OT,16010,2:46,Orlando Arena,
Fri Jun 9 1995,Houston Rockets,117,Orlando Magic,106,Box Score,,16010,,Orlando Arena,
Sun Jun 11 1995,Orlando Magic,103,Houston Rockets,106,Box Score,,16611,,The Summit,
Wed Jun 14 1995,Orlando Magic,101,Houston Rockets,113,Box Score,,16611,,The Summit,
