--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
128,Saturday Aug 24,boxscore,NYY,,OAK,W,5,4,,74-54,1,up 6.0,Whitehurst,Telgheder,Pavlas,3:03,N,32125,.58,++,
129,Sunday Aug 25,boxscore,NYY,,OAK,L,4,6,,74-55,1,up 6.0,Mohler,Nelson,Acre,3:03,D,50808,.48,-,
130,Monday Aug 26,boxscore,NYY,@,SEA,L,1,2,,74-56,1,up 5.0,Ayala,Lloyd,Charlton,2:59,N,32857,.58,--,
131,Tuesday Aug 27,boxscore,NYY,@,SEA,L,4,7,,74-57,1,up 4.0,Moyer,Lloyd,,2:52,N,32975,.78,---,
132,Wednesday Aug 28,boxscore,NYY,@,SEA,L,2,10,,74-58,1,up 4.0,Mulholland,Gooden,,3:08,N,30952,1.07,----,
133,Thursday Aug 29,boxscore,NYY,@,CAL,L,3,14,,74-59,1,up 4.0,Holtz,Whitehurst,,3:06,N,19755,1.12,-----,
134,Friday Aug 30,boxscore,NYY,@,CAL,W,6,2,,75-59,1,up 4.0,Pettitte,Springer,,2:44,N,27084,1.30,+,
135,Saturday Aug 31,boxscore,NYY,@,CAL,W,14,3,,76-59,1,up 4.0,Key,Dickson,,2:55,N,28749,1.10,++,
136,Sunday Sep 1,boxscore,NYY,@,CAL,L,0,4,,76-60,1,up 4.0,Finley,Rogers,,2:45,D,19384,.91,-,
137,Monday Sep 2,boxscore,NYY,@,OAK,W,5,0,,77-60,1,up 4.0,Cone,Prieto,,2:31,D,20159,1.19,+,
138,Tuesday Sep 3,boxscore,NYY,@,OAK,L,9,10,,77-61,1,up 4.0,Acre,Boehringer,Johns,3:45,N,11621,.98,-,
139,Wednesday Sep 4,boxscore,NYY,@,OAK,W,10,3,,78-61,1,up 4.0,Pettitte,Telgheder,,2:45,N,9892,1.11,+,
140,Friday Sep 6,boxscore,NYY,,TOR,W,4,3,,79-61,1,up 5.0,Rivera,Risley,,3:11,N,21528,1.04,++,
141,Saturday Sep 7,boxscore,NYY,,TOR,L,2,3,,79-62,1,up 4.0,Quantrill,Cone,Timlin,2:32,N,27069,.74,-,
