--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
128,Saturday Aug 24,boxscore,MON,@,SFG,W,3,0,,70-58,2,11.0,Martínez,Estes,Rojas,2:35,D,22710,2.32,+++,
129,Sunday Aug 25,boxscore,MON,@,SFG,L,2,7,,70-59,2,11.0,Fernández,Cormier,,2:23,D,24349,2.26,-,
130,Tuesday Aug 27,boxscore,MON,,LAD,L,1,5,,70-60,2,11.0,Nomo,Fassero,,3:15,N,21040,3.08,--,
131,Wednesday Aug 28,boxscore,MON,,LAD,W-wo,6,5,,71-60,2,11.0,Rojas,Park,,3:11,N,13006,3.23,+,
132,Thursday Aug 29,boxscore,MON,,LAD,L,1,2,,71-61,2,12.0,Martínez,Martínez,Worrell,2:19,N,16551,3.39,-,
133,Friday Aug 30,boxscore,MON,,SDP,L,0,6,,71-62,2,12.5,Sanders,Paniagua,,2:28,N,14133,3.23,--,
134,Saturday Aug 31,boxscore,MON,,SDP,W,4,2,,72-62,2,11.5,Daal,Tewksbury,Rojas,2:28,N,18235,2.98,+,
135,Sunday Sep 1,boxscore,MON,,SDP,W,7,6,,73-62,2,10.5,Fassero,Ashby,Rojas,3:01,D,20666,3.40,++,
136,Monday Sep 2,boxscore,MON,,SFG,W-wo,4,3,11,74-62,2,9.5,Manuel,Beck,,4:27,D,26689,2.80,+++,
137,Tuesday Sep 3,boxscore,MON,,SFG,W,9,2,,75-62,2,8.5,Martínez,Gardner,,2:44,N,20168,2.79,++++,
138,Wednesday Sep 4,boxscore,MON,,SFG,W,6,0,,76-62,2,7.5,Paniagua,Estes,,2:23,N,20317,2.81,+++++,
139,Thursday Sep 5,boxscore,MON,@,FLA,W,6,2,,77-62,2,7.0,Manuel,Rapp,,3:20,N,16080,2.83,++++++,
